1571663053,1,2,1,"CJ,C2;C7,C5;S2,SJ;SQ,C10;DQ,DK;D4,D5;HA,C6;HK,CQ;D10,DJ;S6,S9;HQ,C3;D2,D3;H7,H10;H3,H4;HJ,CK;H6,CA;D6,D7;S5,S8;S4,S3;H5,H8;SA,C9;SK,C4;S10,S7;D8,C8;D9,H2;DA,H9"
1571663053,1,11,1,"C8,C2;SQ,SK;D5,D8;S9,S3;D4,D7;S8,S2;D9,D10;C3,C7;CQ,CK;S7,S10;DJ,DA;CA,C4;C9,C6;C10,C5;CJ,S4;S5,HK;S6,H2;SJ,DK;SA,HA;H4,H7;HQ,H3;H6,H5;H8,DQ;H9,D3;H10,D2;HJ,D6"
1571663053,1,26,1,"C5,C2;DQ,DK;C6,C7;D5,D9;S2,S4;SQ,SA;D4,D10;S6,S3;D3,DA;C10,CJ;SJ,SK;C4,C8;CK,CA;DJ,D6;S5,S10;HJ,D7;H10,D2;H6,H9;H5,HQ;H4,D8;S9,S7;H2,HK;H3,H8;CQ,S8;C9,HA;C3,H7"
1571663053,1,13,1,"CJ,C2;S3,S4;D8,D9;S7,S8;C7,C9;D4,D5;D7,DJ;CK,CA;D2,D3;DQ,DK;C6,C8;S6,SJ;SQ,S9;C10,CQ;HQ,C3;H2,H3;HJ,C5;H5,H6;H4,H7;SA,S10;SK,S5;D6,D10;H10,C4;H9,HA;H8,S2;DA,HK"
1571663053,1,26,1,"CJ,C2;S5,S8;S4,S9;D5,D6;D9,D10;DJ,DQ;SK,SA;C8,C4;CK,C3;S3,SJ;SQ,C10;HA,C9;S10,S7;H2,HQ;H8,HJ;H5,H9;H4,H6;HK,C5;H3,C6;DA,S2;DK,CQ;D8,H10;D7,CA;D4,H7;D3,S6;D2,C7"
1571663053,1,4,1,"CA,C2;C3,C6;D3,D6;S6,S7;S4,S9;D2,D5;D10,DA;CJ,C7;CQ,C4;CK,C10;D7,DK;SQ,C5;S3,S2;D8,DQ;SA,S5;D9,D4;S10,S8;SJ,HA;SK,H3;H2,H9;H10,H4;H5,HK;H8,HJ;HQ,DJ;H7,C8;H6,C9"
