1571663124,1,7,0,"CA,C2;C7,C9;DQ,DA;S6,S7;D3,D2;C8,C10;S2,S4;SQ,SK;SA,S3;CK,C4;S8,S5;S9,H9;S10,C6;SJ,H10;H3,H2;H6,H5;H7,H8;HA,C5;HK,C3;HQ,CJ;DJ,CQ;D10,H4;D9,DK;D4,D6;D8,D5;D7,HJ"
1571663124,1,6,0,"CA,C2;D7,D2;D9,DK;D10,D6;DA,DQ;C4,CJ;HA,D4;C6,C3;C8,C7;C9,CK;H3,H2;C10,CQ;H5,H7;HK,D5;SK,SA;HQ,C5;HJ,DJ;H10,D8;S4,S5;S10,SJ;H8,H6;H9,H4;S2,SQ;S7,S8;S9,S6;S3,D3"
1571663124,1,4,0,"C6,C2;S3,S6;C10,CQ;S7,S5;C3,C8;S8,S4;C5,CJ;SQ,SK;D7,D9;DJ,DQ;D3,D4;C9,C4;C7,CA;HJ,CK;H10,HA;H9,HK;H7,HQ;H6,H3;H4,H8;SA,S2;H5,H2;S10,S9;SJ,D10;D2,D8;DK,DA;D5,D6"
1571663124,1,4,0,"CK,C2;C8,C3;C10,CA;S8,S9;D4,D5;S4,S3;CJ,C7;CQ,C9;S5,SA;SQ,C6;HA,C5;HJ,C4;H4,H5;H6,H7;S6,S10;H8,H2;H3,HK;D2,D6;D10,D3;H10,H9;SJ,S7;SK,S2;D7,DJ;DA,HQ;D9,DQ;D8,DK"
1571663124,1,7,0,"CA,C2;C4,C8;D5,D6;S10,SQ;S8,S9;DK,DA;S7,SJ;S6,SK;CQ,CK;D3,D4;D9,D2;C9,CJ;SA,S2;S3,C6;S4,C7;S5,D7;D8,D10;HA,C10;H4,H7;H3,H2;DJ,C3;DQ,HJ;H8,H10;HK,C5;HQ,H5;H9,H6"
