1571665572,1,26,1,"C10,C2;C3,C6;C8,CQ;S9,S10;C7,CA;S3,S2;C4,C9;D3,D4;H9,C5;DQ,DK;S8,SJ;H8,CK;H4,CJ;D5,D6;D8,D9;H3,H10;D10,DJ;H2,H7;D7,HJ;D2,H5;S7,SQ;SA,H6;SK,HK;S6,HA;S5,HQ;S4,DA"
1571665572,1,15,1,"CJ,C2;SK,SA;C4,C5;D4,D8;C7,C8;D2,D9;S6,S9;S3,SJ;C3,C9;S2,S5;CK,CQ;SQ,S7;CA,C10;D10,D7;DJ,D5;DQ,D6;DK,D3;DA,S10;H2,H6;HJ,HQ;H7,H8;H10,H3;H4,HK;HA,S8;H9,C6;H5,S4"
1571665572,1,1,1,"CA,C2;C6,C5;C8,CQ;D3,D6;S10,SJ;S8,S9;C9,CK;S4,S5;SQ,C4;HA,CJ;H8,H10;H4,H6;H7,H9;H2,H5;HQ,C10;HJ,C7;DA,H3;D7,D2;DJ,D8;DK,D10;S2,HK;S3,DQ;S6,D4;S7,D9;SK,C3;SA,D5"
1571665572,1,10,1,"CA,C2;C3,CQ;S7,S8;D2,D3;C8,C10;D6,D9;S5,S4;C5,C9;S9,S10;DJ,DK;D10,DA;SJ,SQ;D5,DQ;D4,D7;HA,D8;H5,H2;S6,SK;HQ,H6;SA,S3;C7,C4;CJ,C6;H7,HK;HJ,H4;H8,H3;H9,S2;H10,CK"
1571665572,1,26,1,"CA,C2;C4,C3;C5,C7;S6,S7;DJ,DK;C10,CJ;S4,S3;C6,C8;CQ,CK;D7,D9;S5,S2;C9,D8;D2,DA;D5,D6;S9,S10;SK,SA;D10,DQ;H5,HJ;H4,H9;H3,H6;H2,H8;SQ,H7;SJ,HK;S8,HQ;D4,H10;D3,HA"
1571665572,1,22,1,"C4,C2;C10,CJ;DQ,DK;CQ,CK;DJ,DA;D5,D2;D6,D3;D8,D4;D9,D7;D10,S10;C3,C5;S3,S4;C6,C7;S6,S5;C8,SQ;C9,SK;CA,HA;S7,S2;S8,SA;H7,H10;H6,H4;S9,H9;SJ,H8;H5,HJ;HK,H3;HQ,H2"
