1571662548,1,20,0,"CK,C2;S4,S3;S5,S2;S7,S8;D5,D6;CQ,CA;D9,D10;S10,S9;SQ,S6;D2,DQ;C4,C6;D8,D3;DK,D7;DA,D4;C3,C5;HK,DJ;HQ,SJ;H9,SK;C8,C9;H7,SA;H6,H2;H3,HA;H5,H4;C7,H10;C10,H8;CJ,HJ"
1571662548,1,9,0,"C6,C2;SK,SA;D2,D4;S6,S7;S3,S2;D8,D6;D9,DJ;DA,D10;C9,C5;CJ,C3;CQ,C10;CK,C8;CA,C7;S4,S8;SQ,DK;HA,D7;HK,DQ;H4,H2;S5,H5;S9,D3;S10,D5;SJ,H8;H6,H7;HQ,H3;H10,H9;HJ,C4"
1571662548,1,2,0,"CA,C2;S2,S4;D9,D10;C3,C4;C7,C8;CJ,CQ;DK,DA;D3,D6;D2,D5;D7,D4;S6,S8;SK,S3;C5,C9;HA,S7;H5,H6;HK,SA;HJ,HQ;H3,H2;C6,C10;H10,S9;H7,SJ;H4,S10;CK,H8;DQ,S5;DJ,H9;D8,SQ"
1571662548,1,26,0,"CA,C2;C4,C3;C6,CJ;S10,SJ;S3,S5;D5,D6;C10,C9;S2,S4;HA,C7;S8,S9;HJ,C5;H10,HQ;DQ,DK;H8,CK;H7,CQ;H6,HK;D9,D10;H4,H9;S7,SQ;D3,D7;D2,D8;SA,S6;SK,DJ;DA,D4;H2,H5;H3,C8"
1571662548,1,0,0,"CJ,C2;C3,C6;S5,S2;C4,CQ;S8,S10;DQ,DK;D5,D6;C10,CK;C9,CA;C7,C5;C8,H4;S6,S9;SQ,S4;SK,SJ;SA,S7;H9,H5;HJ,H8;HQ,H3;HK,H6;HA,H10;D3,D2;D8,D4;D9,D7;D10,S3;DJ,H2;DA,H7"
1571662548,1,13,0,"CA,C2;D5,D10;S5,S6;S9,S10;S4,S3;D8,D3;DQ,D6;SQ,SJ;SK,S2;SA,S8;C3,C6;HA,DK;H10,DJ;H3,H4;H9,DA;CQ,CK;H8,D4;H5,D2;H2,D9;CJ,HJ;C10,H7;C9,S7;C8,HQ;C7,HK;C5,H6;C4,D7"
1571662548,1,5,0,"C3,C2;D10,DQ;D3,D5;D2,D4;D7,D6;D8,DK;SQ,SA;S6,S7;S3,S4;D9,DJ;S8,S9;SJ,SK;C7,C4;DA,H5;S2,C9;S5,C8;S10,H8;CJ,C10;CQ,CA;H6,H7;CK,C5;H2,HQ;HJ,HK;H4,H9;HA,H10;H3,C6"
