1571665600,1,2,1,"CQ,C2;DQ,DA;S2,S3;D9,D10;C10,CA;D3,D2;C6,C7;DJ,DK;S10,SJ;D5,D4;C8,CK;SQ,C5;HA,C3;H6,H7;SK,SA;HQ,CJ;HJ,HK;H5,H8;S5,S4;D6,D8;S7,S8;S9,S6;D7,C4;H3,H2;H4,H9;H10,C9"
1571665600,1,26,1,"CQ,C2;C5,CA;D3,D4;S8,S9;D7,D8;S10,SK;D9,DJ;D6,D10;S7,SJ;S6,SA;S5,SQ;C6,C8;HA,C3;HQ,CJ;H7,H8;H5,H6;H3,H10;HJ,C10;S4,C4;S3,H9;S2,H2;DA,C7;DK,HK;DQ,CK;D5,H4;D2,C9"
1571665600,1,18,1,"CJ,C2;S10,S5;SJ,S6;SQ,S9;SK,S4;D2,DA;C7,C8;HK,SA;H2,H3;D5,D6;HQ,S7;H8,S8;DQ,DK;D7,D8;CK,CA;H6,H4;H5,H10;D10,H7;D9,D3;C3,S2;C4,S3;C5,HA;C6,H9;C9,D4;C10,DJ;CQ,HJ"
1571665600,1,26,1,"CJ,C2;D2,D5;C10,CK;C8,C9;C7,CQ;S3,S5;SJ,SK;S6,S2;S7,SQ;DJ,DA;D10,DQ;SA,S4;D8,D4;S10,S9;C3,CA;HA,S8;H6,H8;HQ,D6;HJ,D9;H2,H3;H10,D7;H9,D3;H4,DK;C6,HK;C5,H5;C4,H7"
1571665600,1,15,1,"CJ,C2;S6,S5;SJ,S2;D3,D6;D10,DJ;C9,C10;HA,S8;H8,H10;D7,D8;HK,S10;CK,CA;HQ,S7;HJ,SA;H7,S9;H6,H9;C3,C4;C6,C5;H2,H3;D9,D4;H4,D5;H5,DK;DQ,D2;DA,SQ;C7,S4;C8,SK;CQ,S3"
