1571662964,1,26,1,"CA,C2;D2,DQ;CQ,CK;S3,S2;D3,DJ;C7,C9;D4,D5;S6,S7;S10,SJ;C10,CJ;D6,D8;C4,C5;HK,C3;H10,C8;H4,H5;H9,D10;S9,SQ;SK,SA;H8,DK;H7,D9;H6,HQ;H3,HJ;H2,HA;S8,DA;S5,C6;S4,D7"
1571662964,1,23,1,"C3,C2;D6,D9;S8,SJ;DK,DA;CJ,CK;D4,D5;C4,C5;S4,S3;D3,D7;S6,S2;S7,SK;C7,C8;SQ,S5;SA,S9;C6,C10;HA,S10;H6,H2;C9,CQ;H5,H9;H10,H8;CA,H4;HQ,HJ;HK,H3;D10,D2;DJ,D8;DQ,H7"
1571662964,1,18,1,"C7,C2;S5,S6;D3,D5;DK,DA;D8,D9;D6,D2;D7,D4;D10,DJ;S8,S3;DQ,C6;SJ,S9;SK,SQ;SA,S2;C4,CA;C10,CJ;HK,S4;HQ,HA;H6,H8;H10,S7;H4,H2;H3,H5;CK,C5;H9,H7;C8,C3;C9,HJ;CQ,S10"
1571662964,1,14,1,"C7,C2;S8,S5;S10,S2;SJ,S4;SQ,S7;SA,S3;C4,C3;C6,C10;D10,DJ;HQ,S9;H6,H7;CJ,CQ;H10,SK;DQ,DA;H8,HK;C9,C5;H3,H5;D7,D8;H4,S6;CA,H2;C8,HJ;D9,HA;D6,CK;D5,DK;D4,D3;D2,H9"
1571662964,1,3,1,"CA,C2;C5,CK;S4,S3;C6,C8;S7,S6;C7,C9;S9,S2;CJ,C4;CQ,C10;S10,SA;SQ,C3;D3,D5;D10,DJ;D6,D7;DQ,DK;D2,D4;SK,S8;SJ,S5;D8,H9;D9,H10;DA,HJ;H2,HQ;H8,HA;H5,HK;H4,H6;H3,H7"
1571662964,1,4,1,"CA,C2;C3,C9;S8,S9;C6,C4;C7,C5;C8,CJ;D4,D5;SQ,SK;SA,S3;C10,CQ;SJ,S5;S7,S4;S10,S2;D3,D10;D6,D7;HA,S6;H10,CK;DJ,D2;D8,DQ;H6,H7;H9,H3;D9,DA;H8,HJ;H5,H2;H4,HK;DK,HQ"
1571662964,1,26,1,"CA,C2;D7,DJ;S7,S8;S5,S9;C7,C8;C4,C3;DQ,D6;DK,D4;DA,D8;C5,CK;SQ,D5;S2,S3;HK,D9;H10,HQ;H8,D2;H3,H4;C6,C9;H7,D10;H6,D3;SJ,SK;S4,S6;H2,HJ;SA,HA;CJ,CQ;C10,H9;S10,H5"
